window,symbol,checkpoint,path,route,regime,direction,confidence,entry_price,atr_4h,sl_price,tp_price,one_R_dist,live_allowed,suppressed_flag,run_length,one_r_before_sl,two_r_before_sl,sl_first,unresolved,mfe_4h,mae_4h,mfe_8h,mae_8h,mfe_24h,mae_24h,mfe_48h,mae_48h,time_to_sl_min,time_to_1r_min,time_to_tp_min,fee_drag_R_taker_taker,fee_drag_R_maker_taker,truncated_4h,truncated_8h,truncated_24h,truncated_48h,forward_bars
60d,SOL/USDT:USDT,2026-03-22T19:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,54.65,86.95,1.5781215774569817,91.68436473,77.48127054,4.734364729999996,False,ALLOW_15M_FAST,1,False,False,True,False,1.9099999999999966,0.20000000000000284,1.9099999999999966,0.20000000000000284,1.9500000000000028,5.289999999999992,1.9500000000000028,5.289999999999992,960.0,,,0.018365716407320414,0.01285600148512429,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-23T07:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,57.7,85.67,1.6110834933210592,90.50325048,76.00349904,4.833250480000004,False,ALLOW_15M_FAST,1,False,False,True,False,0.6700000000000017,0.75,0.6700000000000017,6.260000000000005,0.6700000000000017,6.569999999999993,0.6700000000000017,7.280000000000001,240.0,,,0.017725131431632308,0.012407592002142614,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-23T07:00:00+00:00,aligned_trend,supertrend_trend,trending,SHORT,49.11,85.67,1.6110834933210592,90.50325048,76.00349904,4.833250480000004,False,ALLOW_ALIGNED_TREND,8,False,False,True,False,0.6700000000000017,0.75,0.6700000000000017,6.260000000000005,0.6700000000000017,6.569999999999993,0.6700000000000017,7.280000000000001,240.0,,,0.017725131431632308,0.012407592002142614,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-23T16:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,75.19,89.91,2.167350741554798,83.40794778,102.91410445,6.502052219999996,True,(allowed),8,,,,True,1.9500000000000028,0.5600000000000023,2.0900000000000034,0.5600000000000023,2.2900000000000063,1.289999999999992,3.549999999999997,1.5600000000000023,,,,0.013827941849411978,0.009679559294588384,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-24T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,53.48,91.14,2.0837170478119136,84.88884886,103.64230229,6.251151140000005,False,ALLOW_15M_FAST,1,,,,True,1.0600000000000023,0.10999999999999943,1.0600000000000023,2.519999999999996,1.8100000000000023,2.7900000000000063,2.319999999999993,2.7900000000000063,,,,0.01457971467316017,0.01020580027121212,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-25T00:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,62.13,90.75,2.096378301885428,84.46086509,103.32826981,6.289134910000001,True,(allowed),6,,,,True,1.1500000000000057,0.0799999999999983,2.200000000000003,0.0799999999999983,2.7099999999999937,0.0799999999999983,2.7099999999999937,5.3799999999999955,,,,0.014429647526832904,0.010100753268783033,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-25T11:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,49.63,92.97,1.9898874133603943,87.00033776,104.90932448,5.969662240000005,False,ALLOW_15M_FAST,1,,,,True,0.4899999999999949,2.010000000000005,0.4899999999999949,2.010000000000005,0.4899999999999949,5.599999999999994,0.4899999999999949,10.420000000000002,,,,0.015573745425168295,0.010901621797617807,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-26T04:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,68.44,91.01,1.8477145634423555,86.39071359139412,100.24857281721178,4.619286408605888,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,False,False,True,False,0.009999999999990905,2.2900000000000063,0.009999999999990905,3.6400000000000006,0.009999999999990905,5.640000000000001,0.009999999999990905,9.25,840.0,,,0.01970217733857015,0.013791524136999102,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-27T04:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,51.81,86.0,1.795941354720215,91.38782406,75.22435187,5.38782406,False,ALLOW_15M_FAST,1,,,,True,0.37000000000000455,0.730000000000004,3.450000000000003,0.730000000000004,4.239999999999995,0.730000000000004,4.400000000000006,0.730000000000004,,,,0.01596191691530477,0.011173341840713336,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-28T09:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,60.53,83.1,1.664848271125343,88.09454481,73.11091037,4.994544810000008,False,ALLOW_15M_FAST,1,,,,True,0.5699999999999932,0.19000000000001194,0.5699999999999932,1.25,1.5,1.25,4.329999999999998,1.8800000000000097,,,,0.016638152857016787,0.01164670699991175,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-28T11:00:00+00:00,aligned_trend,supertrend_trend,trending,SHORT,52.26,82.97,1.664848271125343,87.96454481,72.98091037,4.994544810000008,False,ALLOW_ALIGNED_TREND,2,,,,True,0.4399999999999977,1.1200000000000045,0.4399999999999977,1.3799999999999955,1.3700000000000045,1.3799999999999955,4.200000000000003,2.010000000000005,,,,0.016612124459045523,0.011628487121331865,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-29T00:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,68.36,82.0,1.6026736638799177,86.80802099,72.38395802,4.808020990000003,True,(allowed),16,,,,True,0.20999999999999375,1.1899999999999977,0.20999999999999375,1.1899999999999977,3.230000000000004,1.1899999999999977,3.230000000000004,2.980000000000004,,,,0.017054834030581043,0.01193838382140673,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-29T06:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,69.27,82.34,1.5881969736027801,87.10459092,72.81081816,4.764590920000003,False,ALLOW_15M_FAST,2,,,,True,0.3100000000000023,0.23999999999999488,0.7199999999999989,0.45000000000000284,3.5700000000000074,1.8100000000000023,3.5700000000000074,2.6400000000000006,,,,0.017281651537882702,0.012097156076517889,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-29T13:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,63.0,82.01,1.4852820843819892,86.46584625,73.09830749,4.455846249999993,False,ALLOW_15M_FAST,1,,,,True,0.9500000000000028,0.36999999999999034,0.9500000000000028,0.36999999999999034,3.240000000000009,2.969999999999999,3.240000000000009,2.969999999999999,,,,0.01840503361174101,0.012883523528218704,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-29T14:00:00+00:00,aligned_trend,supertrend_trend,trending,SHORT,55.0,81.86,1.4852820843819892,86.31584625,72.94830749,4.455846250000008,False,ALLOW_ALIGNED_TREND,6,,,,True,0.7999999999999972,0.519999999999996,0.7999999999999972,0.519999999999996,3.0900000000000034,3.1200000000000045,3.0900000000000034,3.1200000000000045,,,,0.01837136997265107,0.012859958980855747,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-29T22:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,54.0,81.7,1.445064654390593,86.03519396,73.02961207,4.335193959999998,False,ALLOW_15M_FAST,1,,,,True,2.930000000000007,1.3299999999999983,2.930000000000007,2.450000000000003,2.930000000000007,3.280000000000001,2.930000000000007,3.280000000000001,,,,0.01884575425086633,0.013192027975606433,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-29T23:00:00+00:00,aligned_trend,supertrend_trend,trending,SHORT,45.0,80.85,1.445064654390593,85.18519396,72.17961207,4.335193960000012,False,ALLOW_ALIGNED_TREND,4,,,,True,0.03999999999999204,3.0600000000000023,0.03999999999999204,3.3000000000000114,0.03999999999999204,4.13000000000001,0.9599999999999937,4.13000000000001,,,,0.018649684592197523,0.013054779214538266,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-30T08:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,85.0,83.98,1.6310484860408645,79.08685454,93.76629092,4.8931454599999995,True,(allowed),8,,,,True,1.0,0.5300000000000011,1.0,0.5300000000000011,1.0,2.0799999999999983,1.0,4.090000000000003,,,,0.017162784283956276,0.012013948998769395,False,False,False,False,192
60d,SOL/USDT:USDT,2026-03-31T12:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,98.09,80.78,1.817261353954796,86.23178406,69.87643188,5.451784059999994,True,(allowed),8,,,,True,0.45000000000000284,1.769999999999996,0.45000000000000284,2.6700000000000017,0.45000000000000284,3.9200000000000017,2.6700000000000017,5.810000000000002,,,,0.014817167941901223,0.010372017559330855,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-01T14:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,73.84,82.64,1.7207438358248377,87.80223151,72.31553699,5.162231509999998,True,(allowed),6,True,,,False,0.1700000000000017,3.950000000000003,1.2999999999999972,3.950000000000003,6.010000000000005,3.950000000000003,6.010000000000005,3.950000000000003,,1395.0,,0.016008580754256027,0.011206006527979219,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-01T21:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,71.48,82.54,1.848090348236722,88.08427104,71.45145791,5.544271039999998,True,(allowed),8,True,,,False,1.8200000000000074,0.6199999999999903,4.320000000000007,0.6199999999999903,5.910000000000011,0.6199999999999903,5.910000000000011,0.6199999999999903,,990.0,,0.014887439557789013,0.01042120769045231,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-01T21:00:00+00:00,aligned_trend,supertrend_trend,trending,SHORT,48.61,82.54,1.848090348236722,88.08427104,71.45145791,5.544271039999998,False,ALLOW_ALIGNED_TREND,6,True,,,False,1.8200000000000074,0.6199999999999903,4.320000000000007,0.6199999999999903,5.910000000000011,0.6199999999999903,5.910000000000011,0.6199999999999903,,990.0,,0.014887439557789013,0.01042120769045231,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-05T07:00:00+00:00,1h_continuation,supertrend_trend,ranging,SHORT,61.73,79.55,1.2502754167283112,82.67568854,73.29862292,3.1256885399999987,True,(allowed),6,False,False,True,False,0.0799999999999983,0.6500000000000057,1.0999999999999943,0.6500000000000057,1.0999999999999943,3.4000000000000057,1.0999999999999943,3.6300000000000097,1020.0,,,0.025450392443771775,0.017815274710640244,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-05T12:30:00+00:00,15m_fast,supertrend_trend,ranging,SHORT,56.18,79.53,1.211104823607575,82.55776206,73.47447588,3.0277620600000006,False,ALLOW_15M_FAST,1,False,False,True,False,1.0799999999999983,0.7800000000000011,1.0799999999999983,0.7800000000000011,1.0799999999999983,3.6500000000000057,1.0799999999999983,3.6500000000000057,690.0,,,0.026266925347495765,0.01838684774324703,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-06T00:00:00+00:00,4h_flip,supertrend_trend,ranging,LONG,66.58,81.85,1.3612235049073766,78.44694124,88.65611752,3.4030587599999933,True,(allowed),8,,,,True,1.1000000000000085,0.22999999999998977,1.1000000000000085,0.9399999999999977,1.3300000000000125,2.3299999999999983,5.340000000000003,3.549999999999997,,,,0.02405189148129789,0.01683632403690852,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-07T08:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,76.35,79.81,1.3662137065137865,83.22553426628447,72.97893146743107,3.4155342662844674,False,ALLOW_ADAPTIVE_TREND_ROUTE,32,False,False,True,False,0.980000000000004,0.7399999999999949,1.5100000000000051,0.7399999999999949,1.5100000000000051,7.3799999999999955,1.5100000000000051,7.3799999999999955,780.0,,,0.0233667689379735,0.01635673825658145,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-09T16:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,62.07,83.69,1.5854519760542998,78.93364407,93.20271186,4.756355929999998,True,(allowed),6,,,,True,0.980000000000004,0.8199999999999932,2.240000000000009,0.8199999999999932,2.240000000000009,1.0600000000000023,2.240000000000009,1.0600000000000023,,,,0.017595403126191195,0.012316782188333836,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-10T14:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,65.41,84.22,1.5451811011504317,79.5844567,93.49108661,4.635543299999995,True,(allowed),8,,,,True,1.3499999999999943,0.20999999999999375,1.4399999999999977,0.20999999999999375,1.4399999999999977,0.46999999999999886,2.010000000000005,2.510000000000005,,,,0.018168312654958933,0.012717818858471253,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-10T16:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,45.04,84.2,1.5962395939254002,79.41128122,93.77743756,4.788718779999996,False,ALLOW_ALIGNED_TREND,2,,,,True,1.2399999999999949,0.12000000000000455,1.4599999999999937,0.12000000000000455,1.4599999999999937,0.45000000000000284,2.030000000000001,2.960000000000008,,,,0.017582991164914484,0.012308093815440138,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-10T19:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,54.04,85.18,1.5962395939254002,80.39128122,94.75743756,4.788718780000011,False,ALLOW_15M_FAST,1,,,,True,0.47999999999998977,0.5800000000000125,0.47999999999998977,0.8400000000000034,0.7199999999999989,1.4300000000000068,1.0499999999999972,3.940000000000012,,,,0.017787638805551204,0.012451347163885842,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-11T09:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,62.62,84.61,1.4278227572392586,80.32653173,93.17693654,4.28346827,False,ALLOW_15M_FAST,2,,,,True,0.09000000000000341,0.8599999999999994,0.7399999999999949,0.8599999999999994,1.6200000000000045,2.780000000000001,1.6200000000000045,3.3799999999999955,,,,0.019752685129613437,0.013826879590729407,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-11T13:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,56.6,84.18,1.397978274579312,79.98606518,92.56786965,4.19393482000001,False,ALLOW_15M_FAST,1,,,,True,1.1699999999999875,0.4000000000000057,2.049999999999997,0.4000000000000057,2.049999999999997,2.3600000000000136,2.049999999999997,2.950000000000003,,,,0.020071842699739384,0.014050289889817569,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-11T16:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,48.16,84.63,1.3738369692522183,80.50848909,92.87302182,4.121510909999998,False,ALLOW_ALIGNED_TREND,8,,,,True,1.6000000000000085,0.06999999999999318,1.6000000000000085,0.1799999999999926,1.6000000000000085,3.3900000000000006,1.6000000000000085,3.3999999999999915,,,,0.020533731888143916,0.01437361232170074,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-12T04:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,76.08,82.27,1.5392018299734416,86.88760549,73.03478902,4.6176054900000025,True,(allowed),8,,,,True,0.2599999999999909,0.1700000000000017,0.39000000000000057,0.1700000000000017,1.039999999999992,0.5900000000000034,1.039999999999992,4.530000000000001,,,,0.017816593508944385,0.012471615456261067,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-12T13:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,61.03,81.97,1.3899750472730183,86.13992514,73.63014972,4.169925140000004,False,ALLOW_15M_FAST,2,,,,True,0.730000000000004,0.21999999999999886,0.730000000000004,0.8799999999999955,0.7399999999999949,0.8900000000000006,0.7399999999999949,4.829999999999998,,,,0.01965742723141546,0.013760199061990823,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-13T00:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,63.75,81.49,1.3606469310709992,85.57194079,73.32611841,4.081940790000004,True,(allowed),6,False,False,True,False,0.14000000000000057,0.9100000000000108,0.14000000000000057,1.0900000000000034,0.14000000000000057,5.310000000000002,0.14000000000000057,6.150000000000006,1335.0,,,0.01996354288127729,0.013974480016894105,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-13T09:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,50.66,81.82,1.3214251599540763,85.78427548,73.89144904,3.964275480000012,False,ALLOW_15M_FAST,1,False,False,True,False,0.20999999999999375,0.9500000000000028,0.20999999999999375,2.1300000000000097,0.20999999999999375,4.980000000000004,0.20999999999999375,5.820000000000007,795.0,,,0.020639332562226415,0.014447532793558489,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-14T00:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,73.85,86.5,1.4970758015787275,82.0087726,95.48245481,4.4912274,True,(allowed),8,,,,True,0.23000000000000398,0.8499999999999943,0.23000000000000398,1.0999999999999943,1.1400000000000006,3.239999999999995,1.1400000000000006,3.9000000000000057,,,,0.019259768498918584,0.013481837949243007,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-14T09:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,54.1,86.09,1.4174786248306372,81.83756413,94.59487175,4.252435869999999,False,ALLOW_15M_FAST,1,,,,True,0.4299999999999926,0.5400000000000063,1.5499999999999972,1.3900000000000006,1.5499999999999972,3.490000000000009,1.5499999999999972,3.490000000000009,,,,0.020244867325888684,0.01417140712812208,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,55.0,87.28,1.384801580199877,83.12559526,95.58880948,4.154404740000004,False,ALLOW_15M_FAST,1,False,False,True,False,0.35999999999999943,2.6200000000000045,0.35999999999999943,3.9200000000000017,0.35999999999999943,4.680000000000007,0.35999999999999943,4.680000000000007,750.0,,,0.021009026674661438,0.014706318672263007,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-15T08:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,73.21,82.88,1.424567113251088,87.15370134,74.33259732,4.273701340000002,True,(allowed),8,,,,True,0.19999999999998863,0.7700000000000102,0.19999999999998863,1.5900000000000034,0.19999999999998863,2.930000000000007,0.19999999999998863,7.700000000000003,,,,0.019393025718544933,0.013575118002981454,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-16T16:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,90.08,86.57,1.472663587820506,82.15200924,95.40598153,4.417990759999995,True,(allowed),8,,,,True,3.5700000000000074,0.9899999999999949,4.010000000000005,0.9899999999999949,4.140000000000001,0.9899999999999949,4.140000000000001,0.9899999999999949,,,,0.019594880275394713,0.013716416192776297,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,59.23,88.1,1.7088199352921465,82.97354019,98.35291961,5.12645981,False,ALLOW_15M_FAST,1,,,,True,1.3800000000000097,0.8399999999999892,2.6099999999999994,0.8399999999999892,2.6099999999999994,0.8399999999999892,2.6099999999999994,3.819999999999993,,,,0.017185348810917527,0.012029744167642268,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-17T10:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,51.11,88.65,1.668189939914136,83.64543018,98.65913964,5.00456982,False,ALLOW_ALIGNED_TREND,2,,,,True,1.8299999999999983,1.3900000000000006,2.059999999999988,1.3900000000000006,2.059999999999988,1.6099999999999994,2.059999999999988,4.3700000000000045,,,,0.01771381021516051,0.012399667150612357,False,False,False,False,192
60d,SOL/USDT:USDT,2026-04-17T13:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,66.68,88.82,1.7076049442059833,83.69718517,99.06562967,5.122814829999996,False,ALLOW_15M_FAST,2,,,,True,1.8900000000000006,0.30999999999998806,1.8900000000000006,0.36999999999999034,1.8900000000000006,2.5999999999999943,1.8900000000000006,4.539999999999992,,,,0.017338124243698277,0.012136686970588794,False,False,False,False,192
